alarm,datetime,ld_id,predict
0,2014-06-20,188,0.3087675869464874
0,2014-06-21,188,0.395131915807724
0,2014-06-22,188,0.6813420057296753
0,2014-06-23,188,0.967801570892334
0,2014-06-24,188,0.9702778458595276
0,2014-06-25,188,0.9841439723968506
0,2014-06-26,188,0.3523520529270172
0,2014-06-27,188,0.8154022693634033
0,2014-06-28,188,0.768547773361206
0,2014-06-29,188,0.886005699634552
0,2014-06-30,188,0.5630342364311218
0,2014-07-01,188,0.44065719842910767
0,2014-07-02,188,0.42114120721817017
0,2014-07-03,188,0.4992017447948456
0,2014-07-04,188,0.43876978754997253
0,2014-07-05,188,0.3971408009529114
0,2014-07-06,188,0.7999089360237122
0,2014-07-07,188,0.8923766016960144
0,2014-07-08,188,0.7318153977394104
0,2014-07-09,188,0.9825167059898376
0,2014-07-10,188,0.9779216647148132
0,2014-07-11,188,0.8688981533050537
0,2014-07-12,188,0.8842938542366028
0,2014-07-13,188,0.862912118434906
0,2014-07-14,188,0.655642569065094
0,2014-07-15,188,0.5497655272483826
0,2014-07-16,188,0.19614647328853607
0,2014-07-17,188,0.2073558270931244
0,2014-07-18,188,0.5991933941841125
0,2014-07-19,188,0.5111034512519836
0,2014-07-20,188,0.7863500714302063
0,2014-07-21,188,0.9308871626853943
0,2014-07-22,188,0.7746239304542542
0,2014-07-23,188,0.2888309359550476
0,2014-07-24,188,0.3195555508136749
0,2014-07-25,188,0.4522167444229126
0,2014-07-26,188,0.39418989419937134
0,2014-07-27,188,0.6451709866523743
0,2014-07-28,188,0.7666522264480591
0,2014-07-29,188,0.7444114685058594
0,2014-07-30,188,0.5087997317314148
0,2014-07-31,188,0.18328934907913208
0,2014-08-01,188,0.5729824900627136
0,2014-08-02,188,0.619472324848175
0,2014-08-03,188,0.21823351085186005
0,2014-08-04,188,0.4402296543121338
0,2014-08-05,188,0.17563484609127045
0,2014-08-06,188,0.3248403072357178
0,2014-08-07,188,0.2871417701244354
0,2014-08-08,188,0.2771490216255188
0,2014-08-09,188,0.2506483197212219
0,2014-08-10,188,0.6001522541046143
0,2014-08-11,188,0.5518959760665894
0,2014-08-12,188,0.7327126860618591
0,2014-08-13,188,0.9162819385528564
0,2014-08-14,188,0.563835620880127
0,2014-08-15,188,0.6722196340560913
0,2014-08-16,188,0.924087643623352
0,2014-08-17,188,0.5199345946311951
0,2014-08-18,188,0.24502882361412048
0,2014-08-19,188,0.23648042976856232
0,2014-08-20,188,0.5278037786483765
0,2014-08-21,188,0.3874514102935791
0,2014-08-22,188,0.7836703658103943
0,2014-08-23,188,0.6420903205871582
0,2014-08-24,188,0.3842560052871704
0,2014-08-25,188,0.3512919247150421
0,2014-08-26,188,0.2858012020587921
0,2014-08-27,188,0.5562974214553833
0,2014-08-28,188,0.3791651129722595
0,2014-08-29,188,0.4325951337814331
0,2014-08-30,188,0.20391786098480225
0,2014-08-31,188,0.43260520696640015
0,2014-09-01,188,0.3390429615974426
0,2014-09-02,188,0.10699619352817535
0,2014-09-03,188,0.3692978620529175
0,2014-09-04,188,0.6342487335205078
0,2014-09-05,188,0.4386664927005768
0,2014-09-06,188,0.38923633098602295
0,2014-09-07,188,0.49789366126060486
0,2014-09-08,188,0.3347279131412506
0,2014-09-09,188,0.3991703391075134
0,2014-09-10,188,0.2514055073261261
0,2014-09-11,188,0.11563653498888016
0,2014-09-12,188,0.15396524965763092
0,2014-09-13,188,0.35329529643058777
0,2014-09-14,188,0.46880075335502625
0,2014-09-15,188,0.6310095191001892
0,2014-09-16,188,0.45875024795532227
0,2014-09-17,188,0.12836600840091705
0,2014-09-18,188,0.31859683990478516
0,2014-09-19,188,0.29665037989616394
0,2014-09-20,188,0.32828837633132935
0,2014-09-21,188,0.29803377389907837
0,2014-09-22,188,0.28595635294914246
0,2014-09-23,188,0.43851208686828613
0,2014-09-24,188,0.5494946241378784
0,2014-09-25,188,0.7001952528953552
0,2014-09-26,188,0.1539539396762848
0,2014-09-27,188,0.19647856056690216
0,2014-09-28,188,0.26021766662597656
0,2014-09-29,188,0.1880042850971222
0,2014-09-30,188,0.2313680499792099
0,2014-10-01,188,0.11427567899227142
0,2014-10-02,188,0.7693705558776855
0,2014-10-03,188,0.1927865594625473
0,2014-10-04,188,0.8817484974861145
0,2014-10-05,188,0.9708157181739807
0,2014-10-06,188,0.6499664783477783
0,2014-10-07,188,0.3002629578113556
0,2014-10-08,188,0.9732502102851868
0,2014-10-09,188,0.6951833963394165
0,2014-10-10,188,0.7931326627731323
0,2014-10-11,188,0.634315013885498
0,2014-10-12,188,0.9841439723968506
0,2014-10-13,188,0.49194177985191345
0,2014-10-14,188,0.3127475380897522
0,2014-10-15,188,0.4174432158470154
0,2014-10-16,188,0.35439184308052063
0,2014-10-17,188,0.34575995802879333
0,2014-10-18,188,0.07707618176937103
0,2014-10-19,188,0.14596320688724518
0,2014-10-20,188,0.37586820125579834
0,2014-10-21,188,0.8317387104034424
0,2014-10-22,188,0.9841439723968506
0,2014-10-23,188,0.7075033187866211
0,2014-10-24,188,0.4017142653465271
0,2014-10-25,188,0.2021527886390686
0,2014-10-26,188,0.13343903422355652
0,2014-10-27,188,0.21459060907363892
0,2014-10-28,188,0.32542434334754944
0,2014-10-29,188,0.3942614197731018
0,2014-10-30,188,0.36327821016311646
0,2014-10-31,188,0.3952578604221344
0,2014-11-01,188,0.3711761236190796
0,2014-11-02,188,0.4912267327308655
0,2014-11-03,188,0.8873142004013062
0,2014-11-04,188,0.9295015335083008
0,2014-11-05,188,0.9137774705886841
0,2014-11-06,188,0.5063142776489258
0,2014-11-07,188,0.8372166156768799
0,2014-11-08,188,0.25113144516944885
0,2014-11-09,188,0.35506460070610046
0,2014-11-10,188,0.45495206117630005
0,2014-11-11,188,0.8990164995193481
0,2014-11-12,188,0.5330977439880371
0,2014-11-13,188,0.4463033378124237
0,2014-11-14,188,0.6127186417579651
0,2014-11-15,188,0.4891519546508789
0,2014-11-16,188,0.4502258896827698
0,2014-11-17,188,0.47828760743141174
0,2014-11-18,188,0.2015237957239151
0,2014-11-19,188,0.3832648992538452
0,2014-11-20,188,0.562264621257782
0,2014-11-21,188,0.4621310830116272
0,2014-11-22,188,0.39271214604377747
0,2014-11-23,188,0.8521618247032166
0,2014-11-24,188,0.4773320257663727
0,2014-11-25,188,0.23530900478363037
0,2014-11-26,188,0.07197882235050201
0,2014-11-27,188,0.7293468713760376
0,2014-11-28,188,0.9722780585289001
0,2014-11-29,188,0.8002671003341675
0,2014-11-30,188,0.8449707627296448
0,2014-12-01,188,0.9841439723968506
0,2014-12-02,188,0.973882257938385
0,2014-12-03,188,0.9664652347564697
0,2014-12-04,188,0.30332517623901367
0,2014-12-05,188,0.7101821899414062
0,2014-12-06,188,0.9841439723968506
0,2014-12-07,188,0.9764387607574463
0,2014-12-08,188,0.8601356744766235
0,2014-12-09,188,0.9631233811378479
0,2014-12-10,188,0.9184396266937256
0,2014-12-11,188,0.9380846619606018
0,2014-12-12,188,0.2351847141981125
0,2014-12-13,188,0.5102423429489136
0,2014-12-14,188,0.27312061190605164
0,2014-12-15,188,0.9716542363166809
0,2014-12-16,188,0.9384273886680603
0,2014-12-17,188,0.9600299000740051
0,2014-12-18,188,0.9610873460769653
0,2014-12-19,188,0.7932836413383484
0,2014-12-20,188,0.9372347593307495
0,2014-12-21,188,0.9211271405220032
0,2014-12-22,188,0.17019625008106232
0,2014-12-23,188,0.23633244633674622
0,2014-12-24,188,0.53927081823349
0,2014-12-25,188,0.9479502439498901
0,2014-12-26,188,0.9432432055473328
0,2014-12-27,188,0.8809528946876526
0,2014-12-28,188,0.9841439723968506
0,2014-12-29,188,0.9838017821311951
0,2014-12-30,188,0.9454761147499084
0,2014-12-31,188,0.9162198901176453
0,2015-01-01,188,0.9573462605476379
0,2015-01-02,188,0.8548399209976196
0,2015-01-03,188,0.48160967230796814
0,2015-01-04,188,0.9523218274116516
0,2015-01-05,188,0.2938004732131958
0,2015-01-06,188,0.9419457316398621
0,2015-01-07,188,0.5187824964523315
0,2015-01-08,188,0.6941990256309509
0,2015-01-09,188,0.41615211963653564
0,2015-01-10,188,0.2505112290382385
0,2015-01-11,188,0.9833574891090393
0,2015-01-12,188,0.3314671814441681
0,2015-01-13,188,0.35130736231803894
0,2015-01-14,188,0.2460191696882248
0,2015-01-15,188,0.9000669717788696
0,2015-01-16,188,0.6606195569038391
0,2015-01-17,188,0.831891655921936
0,2015-01-18,188,0.2965109944343567
0,2015-01-19,188,0.7009035348892212
0,2015-01-20,188,0.1423993557691574
0,2015-01-21,188,0.6301482319831848
0,2015-01-22,188,0.8219407200813293
0,2015-01-23,188,0.9841439723968506
0,2015-01-24,188,0.9841439723968506
0,2015-01-25,188,0.9426093697547913
0,2015-01-26,188,0.9792399406433105
0,2015-01-27,188,0.9841439723968506
0,2015-01-28,188,0.9673796892166138
0,2015-01-29,188,0.713636577129364
0,2015-01-30,188,0.8860357403755188
0,2015-01-31,188,0.9841439723968506
0,2015-02-01,188,0.900708794593811
0,2015-02-02,188,0.9098942279815674
0,2015-02-03,188,0.4108307361602783
0,2015-02-04,188,0.9448580145835876
0,2015-02-05,188,0.6262841820716858
0,2015-02-06,188,0.9730600714683533
0,2015-02-07,188,0.8362588882446289
0,2015-02-08,188,0.9546571969985962
0,2015-02-09,188,0.9841439723968506
0,2015-02-10,188,0.18103982508182526
0,2015-02-11,188,0.22582508623600006
0,2015-02-12,188,0.17621760070323944
0,2015-02-13,188,0.27055060863494873
0,2015-02-14,188,0.46855732798576355
0,2015-02-15,188,0.792687714099884
0,2015-02-16,188,0.7286302447319031
0,2015-02-17,188,0.9841439723968506
0,2015-02-18,188,0.8971181511878967
0,2015-02-19,188,0.21839463710784912
0,2015-02-20,188,0.31942158937454224
0,2015-02-21,188,0.9561253786087036
0,2015-02-22,188,0.9787194132804871
0,2015-02-23,188,0.7417821884155273
0,2015-02-24,188,0.9412072896957397
0,2015-02-25,188,0.9841439723968506
0,2015-02-26,188,0.9420620799064636
0,2015-02-27,188,0.9521926641464233
0,2015-02-28,188,0.43085557222366333
0,2015-03-01,188,0.5526376962661743
0,2015-03-02,188,0.19322296977043152
0,2015-03-03,188,0.2915079593658447
0,2015-03-04,188,0.9504938125610352
0,2015-03-05,188,0.9841439723968506
0,2015-03-06,188,0.9841439723968506
0,2015-03-07,188,0.7409303784370422
0,2015-03-08,188,0.9335129261016846
0,2015-03-09,188,0.9086151719093323
0,2015-03-10,188,0.5172296166419983
0,2015-03-11,188,0.4982658922672272
0,2015-03-12,188,0.6856595277786255
0,2015-03-13,188,0.9728837013244629
0,2015-03-14,188,0.9635543823242188
0,2015-03-15,188,0.9546657800674438
0,2015-03-16,188,0.6808249354362488
0,2015-03-17,188,0.2663682699203491
0,2015-03-18,188,0.7118675112724304
0,2015-03-19,188,0.11795429140329361
0,2015-03-20,188,0.8037426471710205
0,2015-03-21,188,0.6701722145080566
0,2015-03-22,188,0.8060749173164368
0,2015-03-23,188,0.42332378029823303
0,2015-03-24,188,0.7406145334243774
0,2015-03-25,188,0.9729243516921997
0,2015-03-26,188,0.8554337024688721
0,2015-03-27,188,0.938799262046814
0,2015-03-28,188,0.928636372089386
0,2015-03-29,188,0.89571613073349
0,2015-03-30,188,0.7264872789382935
0,2015-03-31,188,0.8627709150314331
0,2015-04-01,188,0.8585907816886902
0,2015-04-02,188,0.8607964515686035
0,2015-04-03,188,0.8075841665267944
0,2015-04-04,188,0.9647045731544495
0,2015-04-05,188,0.9583927989006042
0,2015-04-06,188,0.174752876162529
0,2015-04-07,188,0.2782536447048187
0,2015-04-08,188,0.4011128544807434
0,2015-04-09,188,0.4391845762729645
0,2015-04-10,188,0.3290143311023712
0,2015-04-11,188,0.24115091562271118
0,2015-04-12,188,0.28460395336151123
0,2015-04-13,188,0.21768203377723694
0,2015-04-14,188,0.2398405373096466
0,2015-04-15,188,0.5150219202041626
0,2015-04-16,188,0.36707761883735657
0,2015-04-17,188,0.2285928577184677
0,2015-04-18,188,0.3205736577510834
0,2015-04-19,188,0.4525044858455658
0,2015-04-20,188,0.24757173657417297
0,2015-04-21,188,0.8519541621208191
0,2015-04-22,188,0.9562497138977051
0,2015-04-23,188,0.7969663739204407
0,2015-04-24,188,0.7091848254203796
0,2015-04-25,188,0.636843740940094
0,2015-04-26,188,0.7607769966125488
0,2015-04-27,188,0.9841439723968506
0,2015-04-28,188,0.9841439723968506
0,2015-04-29,188,0.7164315581321716
0,2015-04-30,188,0.41616007685661316
0,2015-05-01,188,0.42284682393074036
0,2015-05-02,188,0.2406054437160492
0,2015-05-03,188,0.268665611743927
0,2015-05-04,188,0.5864222049713135
0,2015-05-05,188,0.9121967554092407
0,2015-05-06,188,0.540374219417572
0,2015-05-07,188,0.2875736653804779
0,2015-05-08,188,0.6841061115264893
0,2015-05-09,188,0.2948886454105377
0,2015-05-10,188,0.3018267750740051
0,2015-05-11,188,0.18296471238136292
0,2015-05-12,188,0.13957248628139496
0,2015-05-13,188,0.1464221030473709
0,2015-05-14,188,0.9593485593795776
0,2015-05-15,188,0.9799033999443054
0,2015-05-16,188,0.9827231168746948
0,2015-05-17,188,0.9453111290931702
0,2015-05-18,188,0.7696366310119629
0,2015-05-19,188,0.9592888951301575
0,2015-05-20,188,0.9705543518066406
0,2015-05-21,188,0.9025905728340149
0,2015-05-22,188,0.9619977474212646
0,2015-05-23,188,0.9300974011421204
0,2015-05-24,188,0.8830587863922119
0,2015-05-25,188,0.9473385214805603
0,2015-05-26,188,0.8794227838516235
0,2015-05-27,188,0.8565850257873535
0,2015-05-28,188,0.47181236743927
0,2015-05-29,188,0.7587537169456482
0,2015-05-30,188,0.4189240336418152
0,2015-05-31,188,0.3762400150299072
0,2015-06-01,188,0.47551804780960083
0,2015-06-02,188,0.28101804852485657
0,2015-06-03,188,0.2248370200395584
0,2015-06-04,188,0.2997579574584961
0,2015-06-05,188,0.25375327467918396
0,2015-06-06,188,0.17115330696105957
0,2015-06-07,188,0.5172258019447327
0,2015-06-08,188,0.2815006971359253
0,2015-06-09,188,0.3028159439563751
0,2015-06-10,188,0.4834851324558258
0,2015-06-11,188,0.45518746972084045
0,2015-06-12,188,0.2584940195083618
0,2015-06-13,188,0.33406689763069153
0,2015-06-14,188,0.4576602876186371
0,2015-06-15,188,0.5891178250312805
0,2015-06-16,188,0.9582287073135376
0,2015-06-17,188,0.9596536755561829
0,2015-06-18,188,0.8924206495285034
0,2015-06-19,188,0.8207269906997681
0,2015-06-20,188,0.7850474715232849
0,2015-06-21,188,0.2727653980255127
0,2015-06-22,188,0.23754873871803284
0,2015-06-23,188,0.45763444900512695
0,2015-06-24,188,0.3845997154712677
0,2015-06-25,188,0.34102368354797363
0,2015-06-26,188,0.43028539419174194
0,2015-06-27,188,0.21952764689922333
0,2015-06-28,188,0.3545307219028473
0,2015-06-29,188,0.26514434814453125
0,2015-06-30,188,0.1402803510427475
0,2015-07-01,188,0.23253685235977173
0,2015-07-02,188,0.5210489630699158
0,2015-07-03,188,0.7613435387611389
0,2015-07-04,188,0.15915875136852264
0,2015-07-05,188,0.33185499906539917
0,2015-07-06,188,0.18484631180763245
0,2015-07-07,188,0.3234257996082306
0,2015-07-08,188,0.8857012987136841
0,2015-07-09,188,0.8190621137619019
0,2015-07-10,188,0.3054695427417755
0,2015-07-11,188,0.7851312160491943
0,2015-07-12,188,0.3310078978538513
0,2015-07-13,188,0.5067067742347717
0,2015-07-14,188,0.08219223469495773
0,2015-07-15,188,0.37276482582092285
0,2015-07-16,188,0.2643105983734131
0,2015-07-17,188,0.1940039098262787
0,2015-07-18,188,0.5799083709716797
0,2015-07-19,188,0.19265355169773102
0,2015-07-20,188,0.15914082527160645
0,2015-07-21,188,0.5688949227333069
0,2015-07-22,188,0.6781862378120422
0,2015-07-23,188,0.616998553276062
0,2015-07-24,188,0.7726980447769165
0,2015-07-25,188,0.9078592658042908
0,2015-07-26,188,0.38330861926078796
0,2015-07-27,188,0.43143725395202637
0,2015-07-28,188,0.29623526334762573
0,2015-07-29,188,0.5283939242362976
0,2015-07-30,188,0.416957288980484
0,2015-07-31,188,0.8801738023757935
0,2015-08-01,188,0.9520387053489685
0,2015-08-02,188,0.6701427698135376
0,2015-08-03,188,0.6161609888076782
0,2015-08-04,188,0.19307687878608704
0,2015-08-05,188,0.13842248916625977
0,2015-08-06,188,0.18479329347610474
0,2015-08-07,188,0.5121457576751709
0,2015-08-08,188,0.587877094745636
0,2015-08-09,188,0.6916583180427551
0,2015-08-10,188,0.271727591753006
0,2015-08-11,188,0.16144485771656036
0,2015-08-12,188,0.23744605481624603
0,2015-08-13,188,0.6443750262260437
0,2015-08-14,188,0.5911394357681274
0,2015-08-15,188,0.5163971781730652
0,2015-08-16,188,0.29038339853286743
0,2015-08-17,188,0.19702649116516113
0,2015-08-18,188,0.8297140598297119
0,2015-08-19,188,0.231056809425354
0,2015-08-20,188,0.27397122979164124
0,2015-08-21,188,0.18110071122646332
0,2015-08-22,188,0.19810718297958374
0,2015-08-23,188,0.3085918724536896
0,2015-08-24,188,0.5497296452522278
0,2015-08-25,188,0.22761240601539612
0,2015-08-26,188,0.13673369586467743
0,2015-08-27,188,0.26105764508247375
0,2015-08-28,188,0.08693601936101913
0,2015-08-29,188,0.07286366820335388
0,2015-08-30,188,0.12169142067432404
0,2015-08-31,188,0.4289293885231018
0,2015-09-01,188,0.5740211009979248
0,2015-09-02,188,0.3100630044937134
0,2015-09-03,188,0.8019803762435913
0,2015-09-04,188,0.4700586199760437
0,2015-09-05,188,0.896134078502655
0,2015-09-06,188,0.3489862084388733
0,2015-09-07,188,0.15209588408470154
0,2015-09-08,188,0.19667457044124603
0,2015-09-09,188,0.16374471783638
0,2015-09-10,188,0.27922359108924866
0,2015-09-11,188,0.12979571521282196
0,2015-09-12,188,0.8010897636413574
0,2015-09-13,188,0.8494619727134705
0,2015-09-14,188,0.6087232232093811
0,2015-09-15,188,0.6755166053771973
0,2015-09-16,188,0.9056345224380493
0,2015-09-17,188,0.6618820428848267
0,2015-09-18,188,0.2396753877401352
0,2015-09-19,188,0.6109753847122192
0,2015-09-20,188,0.4636441469192505
0,2015-09-21,188,0.30022841691970825
0,2015-09-22,188,0.6025570631027222
0,2015-09-23,188,0.8922380208969116
0,2015-09-24,188,0.41167977452278137
0,2015-09-25,188,0.1588904708623886
0,2015-09-26,188,0.214246928691864
0,2015-09-27,188,0.4395981431007385
0,2015-09-28,188,0.2921163737773895
0,2015-09-29,188,0.07148054242134094
0,2015-09-30,188,0.8232846856117249
0,2015-10-01,188,0.9151089787483215
0,2015-10-02,188,0.5400782823562622
0,2015-10-03,188,0.7657097578048706
0,2015-10-04,188,0.9459569454193115
0,2015-10-05,188,0.9630007147789001
0,2015-10-06,188,0.6200405359268188
0,2015-10-07,188,0.7570464611053467
0,2015-10-08,188,0.1307906210422516
0,2015-10-09,188,0.4986225366592407
0,2015-10-10,188,0.1488296240568161
0,2015-10-11,188,0.1575269103050232
0,2015-10-12,188,0.5015425682067871
0,2015-10-13,188,0.9492736458778381
0,2015-10-14,188,0.9258864521980286
0,2015-10-15,188,0.9023998379707336
0,2015-10-16,188,0.18377286195755005
0,2015-10-17,188,0.17506764829158783
0,2015-10-18,188,0.22619126737117767
0,2015-10-19,188,0.08448519557714462
0,2015-10-20,188,0.9356250166893005
0,2015-10-21,188,0.9601210355758667
0,2015-10-22,188,0.926364541053772
0,2015-10-23,188,0.46037474274635315
0,2015-10-24,188,0.16395685076713562
0,2015-10-25,188,0.15707339346408844
0,2015-10-26,188,0.10201189666986465
0,2015-10-27,188,0.33106598258018494
0,2015-10-28,188,0.42492833733558655
0,2015-10-29,188,0.15627194941043854
0,2015-10-30,188,0.1180940642952919
0,2015-10-31,188,0.19852043688297272
0,2015-11-01,188,0.0
0,2015-11-02,188,0.0
0,2015-11-03,188,0.0
0,2015-11-04,188,0.0
0,2015-11-05,188,0.0
0,2015-11-06,188,0.0
0,2015-11-07,188,0.0
0,2015-11-08,188,0.0
0,2015-11-09,188,0.0
0,2015-11-10,188,0.0
0,2015-11-11,188,0.0
0,2015-11-12,188,0.0
0,2015-11-13,188,0.0
0,2015-11-14,188,0.0
0,2015-11-15,188,0.0
0,2015-11-16,188,0.0
0,2015-11-17,188,0.0
0,2015-11-18,188,0.0
0,2015-11-19,188,0.0
0,2015-11-20,188,0.0
0,2015-11-21,188,0.0
0,2015-11-22,188,0.0
0,2015-11-23,188,0.0
0,2015-11-24,188,0.0
0,2015-11-25,188,0.0
0,2015-11-26,188,0.0
0,2015-11-27,188,0.0
0,2015-11-28,188,0.0
0,2015-11-29,188,0.0
0,2015-11-30,188,0.0
0,2015-12-01,188,0.23648369312286377
0,2015-12-02,188,0.2868273854255676
0,2015-12-03,188,0.1847277283668518
0,2015-12-04,188,0.272983193397522
0,2015-12-05,188,0.2173294872045517
0,2015-12-06,188,0.2875920236110687
0,2015-12-07,188,0.25694459676742554
0,2015-12-08,188,0.39082100987434387
0,2015-12-09,188,0.4906618297100067
